Product ID,Time To Sell,Customer,Returned (YES/NO)
7835,139431.5239,10,YES
7836,39336.45417,7,NO
7837,46063.67948,8,YES
7838,148130.3981,9,YES
7839,27280.52261,25,NO
7840,23357.69492,34,YES
7841,47855.74138,44,YES
7842,174625.333,39,NO
7843,8201.159091,45,YES
7844,32065.21248,27,NO
7845,124685.0744,37,NO
7846,95176.85871,10,NO
7847,50575.62408,23,NO
7848,42514.44084,39,YES
7849,9449.960986,13,NO
7850,22265.40293,38,YES
7851,3888.79964,15,NO
7852,30914.44755,2,YES
7853,24097.94959,42,YES
7854,146428.0708,23,YES
7855,117014.973,23,YES
7856,40787.27157,32,NO
7858,2232.15996,18,YES
7859,28401.4459,39,YES
7860,22002.44365,16,NO
7861,21220.17762,20,YES
7863,46850.71789,4,YES
7864,6802.607551,1,NO
7865,17671.04599,11,YES
7866,132028.7291,13,YES
7867,185419.5156,16,YES
7868,10744.67399,20,YES
7869,59443.06775,18,NO
7870,14830.48658,26,NO
7871,111370.8356,36,YES
7872,10022.22831,19,NO
7873,17324.79513,26,NO
7874,5448.967543,9,NO
7875,45460.17969,35,NO
7876,58792.87377,43,NO
7877,142843.2528,47,YES
7878,64632.4569,33,NO
7879,25625.76232,39,NO
7881,42245.44551,30,YES
7882,5704.963254,11,YES
7883,141735.1826,10,NO
7884,100629.5078,13,NO
7885,38019.17402,34,YES
7886,66446.344,8,NO
7887,29210.83444,11,YES
7888,23890.57798,26,NO
7889,173181.6471,22,NO
7890,39381.56708,28,NO
7892,138204.1222,45,NO
7893,23889.83938,22,NO
7894,23382.81001,28,NO
7895,5362.551745,20,NO
7896,46301.64071,24,NO
7897,5518.420418,7,NO
7898,25466.68894,32,NO
7900,1175.657853,32,NO
7901,1225.180053,21,NO
7904,1057.503478,38,NO
7905,15769.77011,47,NO
7906,6584.357912,49,NO
7907,52038.27969,5,NO
7908,43227.4322,19,NO
7909,25488.22022,13,NO
7910,52468.07598,13,NO
7911,87681.97584,10,NO
7912,32428.93846,41,NO
7913,28675.19411,24,NO
7914,84456.15429,26,NO
7916,111875.261,49,NO
7917,9545.923943,37,NO
7918,40872.76018,36,YES
7920,101419.8495,27,NO
7921,6836.838721,23,YES
7922,90290.17793,11,NO
7923,15503.7608,33,NO
7924,39786.84385,31,NO
7926,36555.18461,22,NO
7927,14217.2531,4,NO
7928,52550.94533,23,YES
7929,176227.7757,4,YES
7930,163515.6868,37,NO
7931,105923.4634,3,YES
7932,52861.89922,8,YES
7933,68010.52433,6,NO
7934,111909.4985,8,YES
7935,43185.0033,14,NO
7936,6599.571907,29,NO
7937,17150.83342,5,NO
7938,167153.3133,10,NO
7941,18697.76653,13,YES
7942,33530.85998,32,YES
7943,170210.008,18,NO
7944,21653.02857,32,NO
7945,21804.38754,6,NO
7946,126150.7307,37,NO
7947,73437.2313,29,NO
7948,15564.25153,46,YES
7950,7598.890114,9,YES
7951,55414.63929,41,NO
7952,2305.433827,13,NO
7953,34726.99354,45,YES
7954,40366.97055,2,YES
7955,38689.24362,4,YES
7956,9708.930125,2,NO
7957,91384.46046,4,YES
7958,3774.116564,35,NO
7959,51673.24275,32,YES
7960,12070.06069,41,YES
7961,5977.354502,8,YES
7963,49579.89902,3,YES
7964,61263.45642,2,NO
7965,159150.8126,12,NO
7966,5752.800415,24,NO
7968,56695.50559,47,NO
7969,24589.24902,43,YES
7970,88017.70565,10,NO
7971,40792.53315,26,YES
7972,33420.26629,30,NO
7973,66631.64207,31,YES
7974,113708.1794,37,NO
7976,200150.1951,32,NO
7977,33191.27712,29,YES
7980,3035.153818,39,NO
7981,35118.93234,10,YES
7982,8454.13478,23,NO
7983,18618.1541,49,NO
7984,32521.68166,3,NO
7985,56233.99255,13,NO
7986,46659.27957,50,NO
7987,158260.3883,22,YES
7988,199004.0769,35,NO
7990,141956.6468,24,YES
7991,26565.17626,48,NO
7992,18032.64898,18,NO
7994,104309.7566,21,YES
7995,14915.33116,25,NO
7996,7144.346746,9,NO
7997,43679.92127,9,NO
7998,27105.37102,28,NO
8000,44067.77686,36,NO
8001,16162.61165,2,NO
8002,77962.14911,38,NO
8003,40667.30693,21,NO
8004,78823.10325,37,NO
8005,196117.8441,7,NO
8007,57088.70794,26,NO
8008,5575.954844,45,NO
8009,1526.356709,41,NO
8010,69773.48297,41,NO
8011,86350.28434,24,NO
8012,94001.52269,25,NO
8013,84570.58097,44,NO
8015,103837.6214,50,NO
8017,55132.10081,24,NO
8018,46583.37795,5,NO
8019,9607.330593,10,NO
8021,5512.937006,2,NO
8022,16150.34322,7,NO
8023,171794.6914,49,NO
8024,146418.2832,39,NO
8025,14947.55725,26,NO
8026,39220.80409,3,NO
8027,49496.13999,11,NO
8028,22015.01159,26,NO
8029,140178.1469,30,NO
8031,53782.813,5,NO
8032,35956.71142,50,NO
8033,187509.4292,38,NO
8034,52565.47768,35,NO
8035,14795.35159,38,NO
8037,171499.1544,25,NO
8040,27275.08304,33,NO
8041,139634.195,42,NO
8042,26852.6814,29,NO
8044,26554.10443,23,NO
8045,23573.4603,16,NO
8046,21696.86121,23,NO
8047,155018.9151,31,NO
8048,16921.57074,22,NO
8049,38196.54402,18,NO
8050,10749.43693,12,NO
8051,159931.6445,4,NO
8052,176561.9123,15,NO
8053,14916.92248,3,NO
8054,100759.9236,33,YES
8055,59070.02491,40,NO
8056,125170.1678,33,YES
8057,8958.080588,22,YES
8058,9205.824751,35,NO
8059,115804.2173,24,YES
8060,42639.71636,28,NO
8061,13845.80992,14,YES
8062,74543.33662,30,YES
8063,14842.77265,3,YES
8064,24878.06493,47,YES
8065,3030.752369,32,NO
8066,5188.862458,30,YES
8067,52020.74434,25,NO
8068,87295.74237,46,YES
8069,20807.19242,49,NO
8071,154786.1712,38,NO
8072,16360.3361,37,YES
8073,19561.28761,47,YES
8074,154517.7463,16,NO
8075,107162.3522,44,YES
8076,5394.215901,2,NO
8077,141655.0434,49,NO
8078,47420.93259,16,YES
8081,8898.781336,2,YES
8082,72778.88662,15,NO
8083,83457.93214,32,YES
8084,1340.225635,13,NO
8085,25059.83957,25,YES
8087,90059.26484,45,NO
8088,175856.1171,14,YES
8089,36269.66453,12,NO
8090,79361.53098,5,YES
8092,37906.11945,9,NO
8094,5290.627699,43,YES
8095,188889.6996,35,NO
8096,61861.43256,36,YES
8097,83451.87114,3,NO
8098,7648.833926,8,NO
8099,9510.266303,41,NO
8100,185779.7084,38,NO
8101,20308.48955,24,YES
8102,22535.00396,44,YES
8103,80692.14198,14,YES
8105,9154.798592,29,NO
8108,1862.344044,36,YES
8109,109313.059,33,NO
8111,6136.331413,23,NO
8113,35219.06775,15,YES
8115,79457.4563,36,YES
8116,32728.93314,15,NO
8117,72655.16428,43,NO
8118,24524.6169,14,NO
8119,63497.78407,18,NO
8120,32456.87363,42,NO
8121,132679.6968,29,NO
8122,21980.54607,19,NO
8125,41184.70964,16,NO
8126,42435.64142,25,NO
8127,99164.77382,28,NO
8129,168451.8036,21,NO
8130,93095.72183,8,NO
8131,47274.88744,6,NO
8132,35442.63886,8,NO
8134,3374.744391,29,NO
8137,73923.54464,38,NO
8138,49915.55552,5,NO
8139,2357.222562,39,NO
8140,43011.02092,32,NO
8141,40787.69279,35,NO
8142,160322.1985,42,NO
8143,111781.346,26,NO
8144,51657.08279,29,NO
8145,5664.620752,12,NO
8146,15693.41685,12,NO
8147,28329.83023,8,NO
8148,1330.31879,5,NO
8150,22796.53472,24,NO
8152,35379.09577,15,NO
8153,45095.75872,42,NO
8154,198075.7157,3,NO
8155,5319.138437,9,NO
8156,20275.30866,15,NO
8157,47730.41893,13,NO
8158,123721.0215,6,NO
8159,95090.94132,12,NO
8160,19791.5846,23,NO
8164,78127.63833,31,NO
8165,11510.85924,36,NO
8166,30300.89793,48,NO
8167,43507.08594,26,NO
8168,99357.49418,21,NO
8169,15410.62282,8,NO
8170,90687.07913,19,NO
8171,12305.06203,6,NO
8172,16280.73347,10,NO
8173,60629.43286,48,NO
8174,49983.29508,34,NO
8175,121385.6429,41,NO
8177,11394.63715,6,NO
8178,24090.08999,50,NO
8180,159985.9863,36,NO
8181,33652.50989,2,NO
8182,24947.21974,8,NO
8183,8644.444799,41,NO
8184,17658.65232,28,NO
8185,102912.1677,10,NO
8186,15627.15333,47,NO
8187,1086.004513,35,NO
8188,125797.7005,10,NO
8189,17921.64627,40,NO
8190,2567.002065,21,NO
8193,43499.33187,8,YES
8194,49261.37611,20,YES
8195,10853.36638,25,YES
8196,25772.83051,18,NO
8198,14815.75207,20,YES
8199,1966.591819,37,YES
8201,38725.01178,31,YES
8202,23317.5213,12,NO
8203,603.1883214,17,YES
8205,77320.25379,35,YES
8206,21866.81124,13,NO
8207,7215.651973,45,NO
8208,86612.6394,12,NO
8209,31081.13816,49,YES
8210,19969.45362,27,NO
8211,103436.362,31,NO
8212,26327.43776,13,NO
8213,1478.961319,2,NO
8214,8854.926674,38,NO
8216,112697.8173,50,NO
8217,73622.96918,21,NO
8218,119840.5666,2,NO
8219,114538.672,14,NO
8220,170551.7965,44,NO
8221,92517.46295,10,NO
8222,7448.959702,22,NO
8223,45800.68982,16,NO
8224,36459.49371,46,NO
8225,11039.37746,36,NO
8226,87514.81909,36,NO
8228,26885.08478,27,NO
8229,14235.46714,24,NO
8230,25682.27297,44,NO
8231,40314.6498,41,NO
8232,7332.579736,28,NO
8233,71667.02599,5,NO
8234,79396.53789,45,NO
8235,41852.02282,16,NO
8236,61261.99404,43,NO
8237,19395.35479,2,NO
8238,54244.84096,20,YES
8239,62843.90258,25,YES
8242,135096.6852,42,NO
8244,144329.3769,23,YES
8245,22016.15814,18,YES
8246,31937.47452,36,YES
8247,23088.32326,1,NO
8249,55517.03784,24,YES
8250,57237.34308,15,YES
8252,12318.24625,18,YES
8253,41434.56855,22,NO
8254,7676.892543,6,YES
8255,2596.113524,9,YES
8256,6822.456466,23,NO
8257,99553.88157,9,NO
8258,130248.7908,31,YES
8259,24095.10228,2,YES
8260,14016.78557,27,YES
8261,79721.64776,26,YES
8262,80942.09167,18,NO
8263,10010.54051,31,NO
8264,127748.327,23,NO
8265,88922.01014,10,NO
8267,121456.6701,11,NO
8268,71676.49245,40,YES
8269,33625.50343,39,NO
8271,73781.04646,21,NO
8272,39660.11545,46,YES
8273,6987.364303,4,NO
8274,99205.85058,43,YES
8275,58295.2202,4,YES
8276,23445.0617,47,NO
8277,27745.27595,26,NO
8279,39502.1861,47,YES
8280,100669.9893,32,YES
8281,53662.15132,27,NO
8284,20434.33537,27,NO
8285,24678.91356,40,NO
8286,3483.914222,26,YES
8287,24217.84524,39,YES
8288,45452.0434,15,YES
8289,53346.94518,33,NO
8290,112603.7348,11,NO
8291,43881.04559,14,YES
8292,142465.9011,48,NO
8294,2687.841429,26,YES
8295,63307.38586,1,NO
8296,7906.451463,36,YES
8297,117533.3653,42,NO
8298,112209.2609,33,YES
8299,72575.84584,39,NO
8300,48647.83601,8,YES
8301,18513.80452,41,YES
8302,41579.52116,31,YES
8303,18009.63859,6,YES
8304,36281.89003,27,YES
8305,32839.19113,20,NO
8306,89318.16494,34,NO
8308,12860.29636,1,NO
8309,22646.56495,48,NO
8310,57852.20189,8,NO
8311,90155.36641,49,YES
8312,45407.41963,14,YES
8314,194276.0218,36,NO
8315,93083.34221,14,YES
8316,128782.7704,16,YES
8317,64760.37193,36,YES
8319,25354.86121,24,YES
8320,102993.7417,43,YES
8321,24674.92438,26,NO
8322,96858.86093,15,NO
8323,76106.75733,12,NO
8324,12526.62099,8,NO
8325,19010.8966,22,YES
8327,129889.1976,19,YES
8329,29209.9004,38,YES
8331,68607.10673,3,YES
8332,7018.204915,8,NO
8334,56873.88503,37,YES
8335,170956.2952,44,YES
8337,2699.837485,42,NO
8339,48529.55354,36,NO
8340,22495.75032,38,YES
8341,167030.4415,17,NO
8342,54007.87978,13,YES
8343,20383.9916,21,YES
8344,117910.931,33,YES
8345,6470.487871,22,NO
8346,68394.31597,3,NO
8347,25267.80195,29,YES
8348,80594.45176,40,YES
8349,23684.11827,32,YES
8350,26444.06633,10,NO
8351,149097.9241,23,NO
8352,11782.65914,31,NO
8353,33371.79114,29,YES
8354,36701.34694,32,YES
8355,23469.8202,7,NO
8356,18161.53703,3,NO
8357,36633.07858,44,NO
8358,7353.477517,25,YES
8359,7463.356067,5,NO
8360,38027.4041,21,NO
8361,75243.63147,47,YES
8362,94178.89761,29,YES
8363,70701.00814,31,YES
8364,71386.06451,48,NO
8365,195825.4647,49,YES
8366,45181.11436,34,YES
8368,54143.30033,4,YES
8369,60733.00993,40,YES
8370,122209.3671,13,NO
8371,3020.416928,15,YES
8372,48011.45763,19,NO
8373,15014.07813,23,NO
8374,44096.05923,28,NO
8375,29807.4646,41,NO
8376,22097.31271,45,YES
8377,146387.2032,40,NO
8378,49212.24189,47,NO
8379,47331.12737,5,YES
8380,12481.91526,9,YES
8381,135364.4523,2,YES
8382,9791.026034,48,NO
8383,78663.94605,1,NO
8384,7752.067213,28,YES
8385,22299.02831,38,YES
8386,285.6900309,48,YES
8387,114264.9309,43,NO
8391,97861.67776,49,NO
8392,59294.88334,23,NO
8393,35580.34313,7,NO
8394,24024.23329,25,NO
8395,81718.65217,10,NO
8396,52970.47152,2,NO
8397,41323.45264,4,NO
8398,159764.8854,33,NO
8399,14366.12565,38,NO
8401,1778.574881,13,NO
8402,70891.72124,39,NO
8403,30956.19743,40,NO
8404,35142.26333,3,NO
8405,48940.92168,13,NO
8406,18588.75637,29,NO
8407,36073.89853,29,NO
8408,18072.43455,27,NO
8409,170162.4079,5,NO
8410,124916.1855,43,NO
8411,3364.383858,10,NO
8412,84775.69088,17,NO
8413,17823.69773,2,NO
8415,67275.67177,16,NO
8417,195.4763268,19,NO
8418,20499.94901,49,NO
8419,109439.4712,22,YES
8420,41502.7254,40,YES
8421,998.6806028,45,NO
8422,16145.88729,8,YES
8423,8789.543589,37,YES
8424,45518.54812,32,YES
8425,33541.56722,18,YES
8426,6668.55207,45,NO
8427,41421.44775,15,YES
8428,2976.512158,25,YES
8429,18991.29465,31,YES
8430,46341.6933,24,NO
8431,126621.8624,7,NO
8432,22548.81098,49,YES
8433,42778.517,30,NO
8434,33139.1845,36,NO
8436,51238.22117,44,YES
8438,69661.79191,34,NO
8439,49216.88054,26,NO
8440,77377.08328,12,NO
8441,11991.4299,5,NO
8442,125634.726,25,YES
8443,97231.49278,8,YES
8444,35967.87249,30,YES
8445,36724.38523,45,NO
8447,31447.05187,37,NO
8448,7006.008631,47,NO
8449,35749.28014,35,YES
8450,31139.96399,46,YES
8451,25384.35644,49,YES
8453,18430.9259,36,NO
8454,19375.20253,17,NO
8455,113886.6519,31,YES
8456,24053.68864,17,YES
8458,64522.71539,14,NO
8459,112432.3373,49,YES
8460,937.7945572,37,YES
8461,47240.48503,32,YES
8462,17155.10981,14,YES
8465,24562.0872,41,NO
8466,30088.45522,11,NO
8467,13482.40988,1,YES
8468,7080.012056,21,NO
8469,87928.63691,21,YES
8471,17809.2978,24,NO
8472,65353.70503,31,YES
8474,34855.71607,25,YES
8475,46794.63882,38,YES
8476,6136.54382,49,NO
8477,7664.466242,30,YES
8478,126572.4658,11,YES
8479,9845.514054,2,NO
8480,7210.195537,39,NO
8481,121411.8693,26,NO
8482,66220.98772,40,YES
8484,32988.27439,37,NO
8485,27783.64288,35,NO
8486,23573.11802,41,YES
8487,75158.03375,47,YES
8488,4677.45949,9,NO
8489,23794.60573,44,NO
8492,21146.86428,28,NO
8494,6855.836947,16,NO
8495,31500.05064,25,NO
8496,2860.315776,20,YES
8497,45250.46365,29,NO
8498,55782.32384,39,NO
8499,27798.05449,31,NO
8500,29717.61283,26,YES
8501,131681.104,22,YES
8502,27713.30533,10,YES
8503,55880.59241,15,YES
8505,108194.4564,11,YES
8506,174034.7977,43,NO
8508,101067.7942,38,YES
8509,4283.514835,34,YES
8510,1088.967642,40,NO
8511,127396.9696,21,NO
8512,133203.8924,10,NO
8513,36300.81394,47,NO
8514,1683.101069,13,NO
8515,35859.41293,44,NO
8516,385.5537657,28,NO
8517,4888.099082,25,NO
8518,25077.35991,37,NO
8520,81593.56218,25,NO
8521,72137.74922,46,NO
8523,19022.54088,40,NO
8525,79566.03964,9,NO
8526,1174.891813,33,NO
8527,32162.52203,9,NO
8528,143446.5366,4,NO
8529,2954.109076,29,NO
8530,129630.7946,16,NO
8531,21719.5605,12,NO
8532,25762.07799,7,NO
8533,33636.30947,12,NO
8535,3537.931283,38,NO
8536,30524.41598,44,NO
8537,23953.64552,40,NO
8538,136192.5353,48,YES
8539,33114.13048,35,YES
8540,120634.1162,20,NO
8541,39559.76819,19,YES
8542,30686.76429,11,YES
8543,52756.89681,6,YES
8544,40919.82305,5,YES
8545,46446.21836,44,NO
8546,63556.11453,47,YES
8547,82393.1225,2,NO
8548,3613.698714,4,NO
8549,8879.087557,50,YES
8550,27949.08288,3,YES
8551,61041.56081,7,NO
8552,113184.2934,20,NO
8553,52060.38238,28,YES
8554,35819.94183,44,YES
8557,59583.16786,38,YES
8559,58977.96485,21,YES
8560,52395.58044,49,YES
8561,98017.57452,33,NO
8562,96626.99213,46,NO
8563,44637.64591,42,NO
8565,14.9554496,16,NO
8566,16338.38157,26,NO
8567,92121.17407,20,NO
8568,49451.7398,17,NO
8569,12770.44936,13,NO
8570,3872.174796,33,NO
8571,177569.7674,36,NO
8572,134369.6208,41,NO
8574,191844.3135,46,NO
8575,3214.107838,39,NO
8576,12750.65528,25,NO
8577,554.4710526,39,NO
8578,28011.13766,18,NO
8579,100616.4504,43,NO
8580,13762.08127,21,NO
8581,15030.44915,15,NO
8584,118465.3493,28,NO
8586,17853.73139,36,YES
8587,8196.328934,11,NO
8588,11483.24089,48,NO
8589,972.8573378,4,NO
8590,144786.2716,9,NO
8591,43731.95026,32,NO
8592,57566.49976,25,NO
8593,11260.59188,9,NO
8594,16293.18145,2,NO
8596,23163.27105,4,NO
8597,25417.08133,7,NO
8599,77636.2908,4,NO
8600,14547.88048,18,NO
8601,36851.98379,33,NO
8602,114111.5921,30,YES
8605,38396.35039,19,NO
8607,91188.46773,29,NO
8608,93584.73048,21,NO
8610,7436.304207,3,NO
8611,4494.794314,30,NO
8612,9711.757695,37,NO
8613,88997.76973,48,YES
8615,40837.89073,40,NO
8617,95355.73017,5,NO
8618,33660.16573,34,NO
8619,34197.5156,2,NO
8620,44073.00033,37,NO
8621,35387.59153,10,NO
8622,39224.4838,10,NO
8624,41155.76096,49,NO
8625,16781.35166,4,NO
8626,38487.48866,37,NO
8627,115856.6224,28,NO
8628,161589.8066,38,NO
8629,3559.669048,48,YES
8630,16857.45109,3,NO
8631,103009.2326,15,NO
8632,83966.61342,16,NO
8634,23619.24006,44,NO
8635,54682.48777,29,NO
8637,28260.93587,31,NO
8639,51786.71467,14,NO
8640,369.086039,12,YES
8641,17885.08895,17,NO
8642,9919.989757,14,NO
8643,90064.64993,9,NO
8645,36462.98842,26,NO
8646,49.67402169,11,NO
8648,96.94844455,10,NO
8649,41132.07708,5,NO
8650,132639.8626,10,NO
8651,2751.658335,12,NO
8653,22910.60572,42,YES
8654,3259.654085,3,NO
8657,11144.36182,39,NO
8659,22639.59942,27,NO
8660,56493.32084,2,NO
8661,129742.5284,18,YES
8662,80747.31159,23,NO
8665,41700.2508,3,NO
8666,7819.785572,15,YES
8667,86395.84229,32,NO
8668,24812.29647,24,YES
8669,39414.99774,33,NO
8670,5883.207888,36,NO
8672,29441.0786,35,YES
8673,81870.21911,33,NO
8675,114581.5194,17,NO
8676,108748.2537,17,NO
8678,6795.291545,34,NO
8680,96703.84751,18,YES
8683,6635.205362,25,NO
8684,3971.842341,25,NO
8686,54857.68163,16,NO
8687,38702.93276,4,NO
8688,6240.462798,22,NO
8689,66716.6216,2,NO
8690,25590.863,17,NO
8691,56765.49516,39,NO
8692,18999.19447,49,NO
8693,127401.5802,38,NO
8694,27744.66927,27,NO
8695,18220.46744,49,NO
8697,19720.88573,25,NO
8700,3302.845999,30,NO
8701,9789.646586,23,NO
8702,18488.31662,6,NO
8704,21296.67172,3,NO
8705,17906.17956,12,YES
8706,85184.17889,37,NO
8707,25079.80434,5,NO
8708,99549.69786,24,NO
8709,40529.5951,32,NO
8710,61628.70015,12,YES
8711,22357.05987,38,NO
8712,73510.91054,47,NO
8713,90731.76027,1,NO
8714,1268.497751,14,NO
8715,33198.30816,39,NO
8717,101409.1258,2,NO
8718,21142.5233,12,YES
8720,44669.55742,28,NO
8722,10385.86289,45,NO
8723,2125.800111,9,NO
8725,46457.37601,24,YES
8726,17284.1747,3,NO
8727,147550.0159,27,NO
8728,35780.56038,2,NO
8729,7683.039486,1,NO
8730,29794.88812,17,NO
8731,123618.627,4,NO
8732,4600.915593,49,NO
8733,39732.53068,2,NO
8734,91906.54187,32,NO
8735,114500.6167,30,NO
8736,137723.3705,28,YES
8737,110829.4508,31,YES
8739,28900.50761,30,NO
8740,101427.0561,13,YES
8741,80086.60696,7,YES
8744,62520.41187,46,YES
8745,83186.89116,19,YES
8746,19857.91723,37,NO
8747,43245.89276,29,YES
8749,111143.0705,17,NO
8750,52222.57844,16,NO
8752,128459.4705,27,NO
8753,63050.79497,42,NO
8754,7518.865867,8,NO
8755,66021.86812,16,YES
8756,54258.36418,10,YES
8758,10533.16721,19,NO
8760,148611.3206,9,NO
8761,8044.778143,33,NO
8762,139037.6669,37,YES
8763,90618.9107,1,YES
8764,48691.40097,40,YES
8766,39712.73424,18,YES
8767,59742.40149,37,YES
8768,63402.27955,19,NO
8769,90306.65197,48,YES
8770,163411.5827,33,NO
8771,62806.92317,44,NO
8772,75125.3003,46,NO
8773,113685.9839,48,NO
8774,68796.25015,34,NO
8775,7182.560778,28,NO
8777,35114.37424,26,NO
8778,25218.34895,10,NO
8779,73034.12588,47,NO
8780,127456.5874,47,NO
8781,30490.567,49,NO
8784,132028.2053,31,NO
8785,73623.56339,44,NO
8786,112672.0308,41,NO
8787,50710.17332,13,NO
8788,32781.18402,46,NO
8789,3409.666961,43,NO
8790,68679.63233,11,NO
8791,15000.7696,21,NO
8794,26010.14791,5,NO
8796,99890.17071,26,NO
8797,16343.68847,11,NO
8798,122420.0982,1,NO
8799,81676.77079,47,NO
8800,64053.6907,16,NO
8801,10858.24037,45,NO
8802,79218.04205,21,NO
8803,52459.45775,23,NO
8804,97408.32197,35,NO
8805,98152.4065,23,NO
8806,60753.55322,41,NO
8807,14775.19565,38,NO
8808,36980.18136,2,NO
8809,61940.72542,45,NO
8810,43448.78653,31,NO
8811,125000.8583,13,NO
8812,70297.84544,14,NO
8815,17950.79535,30,NO
8816,1777.137897,27,NO
8817,19761.60872,39,NO
8818,20597.34993,48,YES
8819,28495.3286,7,NO
8820,129809.4656,36,NO
8821,37241.10016,8,NO
8822,42825.81837,4,NO
8824,4298.571029,21,NO
8825,92835.86491,45,NO
8826,30637.48926,4,NO
8827,18259.68015,44,NO
8828,94229.33117,16,NO
8829,9594.174442,17,NO
8830,23663.15828,49,NO
8833,70366.87851,27,NO
8834,14928.76176,48,YES
8835,27153.24466,34,NO
8836,166894.8701,47,NO
8837,41554.79689,40,NO
8838,103502.8286,25,NO
8839,14801.00606,22,NO
8840,8065.565525,5,NO
8841,121980.8227,34,NO
8842,150783.4413,49,NO
8843,12599.46907,10,NO
8844,11843.57122,46,NO
8845,81019.35374,47,NO
8846,27734.77362,42,NO
8847,31444.91313,26,NO
8848,156004.8718,11,NO
8849,143664.045,7,NO
8852,118452.0526,30,NO
8853,6052.496759,31,NO
8854,42999.12903,45,NO
8855,988.3695564,10,NO
8856,3508.174571,40,NO
8857,13934.89785,30,NO
8858,71551.73496,29,NO
8859,56773.75603,22,NO
8860,8304.190046,6,YES
8861,7403.562034,41,NO
8863,33499.99332,33,NO
8864,50773.95058,27,NO
8865,178475.8234,3,NO
8866,105920.8963,39,NO
8867,19092.95833,45,NO
8868,39043.85085,17,NO
8869,38204.93058,12,YES
8870,2801.817041,45,NO
8871,144468.9441,10,YES
8872,142142.0253,32,YES
8873,57732.84281,32,NO
8874,10614.67455,12,YES
8875,53683.94482,5,YES
8876,62417.70859,26,NO
8877,89987.90443,47,YES
8878,17685.55264,19,NO
8879,60794.86392,30,NO
8880,77885.93041,25,NO
8881,22006.83764,4,YES
8882,39055.25847,16,NO
8883,10293.331,19,NO
8884,5516.476772,13,NO
8885,5626.065565,23,NO
8886,105757.3322,3,NO
8888,101710.0875,48,YES
8889,47648.50511,45,NO
8890,9593.944405,21,NO
8891,45345.31318,46,NO
8892,53502.25547,29,NO
8893,69735.67934,33,NO
8894,17917.90655,34,NO
8896,7372.244535,30,NO
8898,10095.67615,40,NO
8899,17417.70174,25,NO
8900,9969.201526,9,NO
8901,2809.559441,4,NO
8903,70521.76687,43,NO
8904,107648.7199,34,NO
8905,67815.1254,20,NO
8906,22675.84736,17,NO
8907,96447.71208,17,NO
8908,1579.947669,22,NO
8909,107059.5141,20,NO
8910,50801.37944,14,NO
8911,14530.69409,20,NO
8912,15830.40136,40,NO
8913,36472.87417,24,YES
8914,28831.36378,39,NO
8916,20168.19171,35,NO
8917,33730.41162,27,NO
8918,65009.92892,13,NO
8919,17179.15993,3,NO
8920,35355.04121,48,YES
8922,105539.1842,11,NO
8923,91134.27756,3,NO
8925,92159.26233,40,NO
8928,82743.59571,37,NO
8929,33844.95727,18,YES
8930,13613.38272,16,NO
8932,35748.15754,19,NO
8933,54298.75166,3,NO
8934,141809.5206,24,YES
8935,81405.49883,7,NO
8936,51201.40163,14,NO
8937,102820.6935,36,YES
8939,44437.69092,47,NO
8940,105008.7725,27,NO
8941,114976.03,27,NO
8942,5587.558219,25,NO
8943,47151.7958,46,NO
8944,2711.406973,27,NO
8945,7902.893385,38,NO
8946,13747.19419,14,NO
8947,93666.52362,16,NO
8948,107969.7967,38,NO
8949,42993.108,43,NO
8951,6015.130534,44,NO
8952,48642.71804,27,NO
8954,57206.58719,49,YES
8955,87488.72781,35,YES
8956,147747.8954,18,NO
8958,44543.90945,46,YES
8959,3758.808283,49,NO
8960,5420.333213,43,NO
8962,63119.50703,45,YES
8963,2538.875999,16,NO
8964,106164.163,9,YES
8965,167445.931,30,NO
8966,2319.657865,27,YES
8967,54040.52541,42,NO
8968,831.1051619,20,YES
8970,59906.90668,7,YES
8971,17885.83933,31,NO
8972,10903.09368,6,YES
8973,147382.8437,11,NO
8975,111447.8163,23,NO
8976,110107.4599,46,NO
8978,28574.54308,47,YES
8979,59643.92867,11,NO
8983,33230.0101,18,NO
8984,38017.56704,3,NO
8986,6720.412571,49,YES
8987,92781.30523,44,NO
8988,60122.08599,14,YES
8989,108602.6576,28,YES
8990,16308.03887,41,YES
8991,46545.56136,27,NO
8993,27971.00811,31,NO
8994,72184.88616,34,NO
8995,70040.02696,5,NO
8996,22002.50581,42,YES
8997,131658.0805,11,NO
9000,58172.57598,32,YES
9001,118488.2688,42,NO
9003,158249.8353,7,YES
9004,15164.69258,36,YES
9005,11354.52456,5,YES
9006,21881.43749,4,NO
9008,68580.1628,17,YES
9009,18070.55202,37,NO
9010,69148.14442,50,YES
9011,12784.53862,18,YES
9012,5084.155958,30,YES
9013,87288.69784,36,YES
9014,60869.30796,11,NO
9015,32786.86686,20,YES
9016,50309.70391,42,YES
9017,17445.21215,36,NO
9019,83616.57203,8,NO
9020,3331.142375,19,YES
9021,35268.57261,6,YES
9022,46194.84574,46,NO
9023,74593.67733,2,NO
9024,51880.42179,36,YES
9026,85657.16068,33,NO
9027,139046.5994,8,NO
9028,18100.62134,39,NO
9029,47911.71682,22,YES
9030,141621.7334,6,NO
9031,5847.736207,1,YES
9032,2925.553777,48,YES
9033,40356.81114,38,NO
9034,84218.4572,3,NO
9035,58990.1399,12,YES
