Product ID,Box RFID,Assembly Time,Wait for Assembly,Package Time,Wait for Package,Glue Time,Wait for Glue,Glue Amount,Shift,Production_Time (h),Energy_Consumption
7479,192,5.227297122,9.944401921,3.603027438,25.55358443,3.948376853,25.49257877,0.957116517,268,2139.781382,7.006102995
7480,192,5.79501024,10.24664503,3.486166731,29.15661187,3.274476546,29.44095562,1.054779765,268,2139.863466,6.643429093
7481,192,4.776579755,11.11660125,2.745322712,0,3.820900634,0,1.054462596,268,2139.94555,6.169412216
7482,192,4.989425222,10.96812698,2.324023173,2.745322712,4.059635385,3.820900634,1.051667001,268,2140.027634,5.623546224
7483,192,4.44813876,11.03249819,2.187799075,5.069345885,4.090547085,7.880536019,1.139989762,268,2140.109719,8.953234165
7484,192,4.52003855,10.55558293,2.598370902,7.25714496,2.683280316,11.9710831,0.843639058,268,2140.191803,5.413672249
7485,192,4.781476161,10.15056746,2.996118775,9.855515862,3.825477233,14.65436342,0.822338668,268,2140.273887,7.300852085
7486,192,3.758982537,10.00698961,3.395856491,12.85163464,3.582863599,18.47984065,0.628261066,268,2140.355971,6.870083421
7487,192,4.64131042,8.840918124,2.776893011,16.24749113,3.219256296,22.06270425,0.898164481,268,2140.438055,6.580227939
7488,192,4.949505567,8.557174526,2.9395985,19.02438414,1.749338093,25.28196055,1.395489741,268,2140.52014,5.105995386
7489,192,5.322500987,8.581626075,3.102504519,21.96398264,2.176696097,27.03129864,0.89874697,268,2140.602224,8.319699776
7490,192,5.100360223,8.979073044,2.94201009,25.06648716,1.659913691,29.20799474,1.395332962,268,2140.684308,6.766100679
7491,192,4.042432788,9.154379249,2.49316739,0,2.720640435,0,0.55053249,268,2140.766392,6.031802609
7492,192,5.97708077,8.271758019,3.395275548,2.49316739,2.357297882,2.720640435,1.156234439,268,2140.848477,7.56745542
7493,192,3.331439863,0,2.77998521,5.888442938,3.148756053,5.077938316,1.081342907,269,2147.930561,7.42119514
7494,192,3.929466477,0,2.527014982,8.668428148,2.954467621,8.226694369,0.59401087,269,2148.012645,6.904792016
7495,192,5.567119222,0,3.903267899,11.19544313,1.699800539,11.18116199,1.437906973,269,2148.094729,7.278496187
7496,192,4.924148437,0.642065204,4.025019727,15.09871103,2.071237332,12.88096253,0.596642859,269,2148.176814,5.217148964
7497,192,4.540727128,0.641159622,2.338622799,19.12373076,3.616314523,14.95219986,0.427096492,269,2148.258898,5.729594316
7498,192,5.809187324,0.256832733,2.913892784,21.46235355,2.731396821,18.56851438,0.459293095,269,2148.340982,7.329290688
7499,192,3.413912504,1.140966038,3.234505352,24.37624634,2.195430447,21.2999112,0.53047209,269,2148.423066,7.457832584
7500,192,5.848871228,0,2.661751281,27.61075169,2.913678794,23.49534165,0.958111637,269,2148.505151,8.719289115
7501,192,4.553180597,0.92381721,4.03253747,0,2.81810502,0,0.534531442,269,2148.587235,7.093185573
7502,192,4.001492541,0.551943789,4.067186944,4.03253747,2.227662105,2.81810502,0.66150691,269,2148.669319,6.457095227
7503,192,6.33669545,0,2.136670836,8.099724415,3.935265861,5.045767125,0.886894771,269,2148.751403,6.2857465
7504,192,3.575989031,1.411641432,2.929665041,10.23639525,3.720288084,8.981032985,1.755997497,269,2148.833487,5.520588748
7505,192,3.328405895,6.26E-02,3.538488307,13.16606029,2.571033052,12.70132107,1.207159619,269,2148.915572,7.23694417
7506,192,4.188524833,0,3.223161845,16.7045486,3.05892922,15.27235412,1.074404083,269,2148.997656,6.222735918
7507,192,6.157455292,0,2.131759248,19.92771044,4.546201834,18.33128334,1.051805284,269,2149.07974,5.773215315
7508,192,3.817256313,1.232401274,3.235158621,22.05946969,2.698172338,22.87748518,1.090179089,269,2149.161824,6.903256473
7509,192,4.277304437,0.124603569,2.904762288,25.29462831,2.528537577,25.57565751,0.950337147,269,2149.243909,5.95525765
7510,192,4.877627001,0,2.35589642,28.1993906,3.483596765,28.10419509,1.446361953,269,2149.325993,7.126330852
7511,192,5.134011219,0,2.345923645,25.55528702,3.411649975,0,0.52001804,269,2149.408077,8.486166131
7512,192,7.155704293,0.208957201,3.553109388,27.90121067,3.817709549,3.411649975,0.56331701,269,2149.490161,7.374002816
7513,192,4.449088529,2.439607476,1.285074991,31.45432005,2.745492604,7.229359525,1.490226784,269,2149.572246,7.573410027
7514,192,4.750098193,1.963641987,3.193733416,32.73939504,2.652233427,9.974852129,1.548119258,269,2149.65433,6.79488153
7515,192,3.876726646,1.788686162,2.343005045,35.93312846,2.010509748,12.62708556,1.222769895,269,2149.736414,8.072543982
7516,193,5.501801949,0.740358791,3.002681312,38.27613351,2.837814397,14.6375953,0.797212621,269,2149.818498,6.272783094
7517,193,3.499344238,1.317106722,3.015887268,41.27881482,3.076795425,17.4754097,1.439661064,269,2149.900582,7.855445752
7518,193,3.124378953,0,2.791281399,44.29470208,4.125036514,20.55220513,1.17852926,269,2149.982667,6.279483785
7519,193,3.403803721,0,2.923087277,47.08598348,3.510908923,24.67724164,0.787145758,269,2150.064751,5.082627833
7520,193,4.668878799,0,3.283531568,50.00907076,2.359115913,28.18815056,1.525898213,269,2150.146835,7.301187931
7521,193,4.099303463,0,2.652335901,0,2.896913848,0,1.755262684,269,2150.228919,7.176622297
7522,193,5.676193614,0,2.801225043,2.652335901,3.662140926,2.896913848,1.314233579,269,2150.311004,6.980933587
7523,193,4.588012766,0,3.095527676,5.453560944,2.365678319,6.559054774,0.884027692,269,2150.420449,8.696728297
7524,193,5.793606598,0,2.957567169,8.54908862,2.775692068,8.924733093,1.18580374,269,2150.502534,5.703318187
7525,193,4.337890458,0,3.164092584,11.50665579,3.021165034,11.70042516,0.91009321,270,2158.667951,8.738948614
7526,193,3.423723756,0,2.733621676,14.67074837,3.563102134,14.7215902,0.785488766,270,2158.750035,7.427423542
7527,193,4.517324154,0,3.104528895,17.40437005,3.638592756,18.28469233,1.625645548,270,2158.83212,7.539719431
7528,193,4.580215105,0,3.094654239,20.50889894,3.193432583,21.92328509,0.615947861,270,2158.914204,7.21851333
7529,193,4.119606933,0,3.315644278,23.60355318,3.150983601,25.11671767,1.428669418,270,2158.996288,7.131016496
7530,193,4.096216953,0,2.883779046,26.91919746,4.070600438,28.26770127,1.309267239,270,2159.078372,11.14125611
7531,193,6.134182569,0,3.806635688,0,1.978440597,0,0.483217044,270,2159.160457,11.83280973
7532,193,4.769824349,1.209128551,3.720731995,3.806635688,2.465512261,1.978440597,0.516529397,270,2159.242541,10.01708868
7533,193,6.727172986,1.053898883,3.232909277,7.527367683,3.544247613,4.443952858,1.515721027,270,2159.324625,12.00861802
7534,193,5.296976714,1.214333178,3.559685561,10.76027696,1.265344579,7.988200471,1.181155559,270,2159.434071,11.83014295
7535,193,4.933672196,1.586255875,3.134831051,14.31996252,3.13699568,9.25354505,0.942911071,270,2159.516155,13.6752591
7536,193,6.227767996,1.594874052,3.481979268,17.45479357,3.405417098,12.39054073,0.830284113,270,2159.598239,12.54518595
7537,193,5.190559907,2.89758803,2.925464353,20.93677284,2.948788171,15.79595783,0.320557478,270,2159.680323,13.52626821
7538,193,5.371786908,3.163093919,3.669837204,23.86223719,2.807378259,18.744746,0.640352707,270,2159.762408,12.58632569
7539,193,3.227089991,3.609826809,3.532423604,27.5320744,1.917813867,21.55212426,0.705365563,270,2159.844492,11.26577006
7540,193,5.482722924,1.911862782,3.207399418,31.064498,2.853488052,23.46993812,0.599052931,270,2159.926576,10.80726736
7541,193,3.506251605,2.469531687,3.191631132,0,3.013709958,0,1.664102709,271,2160.00866,9.174474448
7542,193,6.985262172,1.050729274,2.625516461,3.191631132,3.806445246,3.013709958,1.398544969,271,2160.090744,7.437601239
7543,193,4.379837489,3.110937429,3.381926323,5.817147593,2.173539114,6.820155204,0.586511308,271,2160.172829,6.335733261
7544,193,4.795355158,2.5657209,3.181063262,9.199073916,3.230666851,8.993694319,1.101303975,271,2160.254913,5.433434833
7545,193,5.611763479,2.436022039,2.918392431,12.38013718,3.857899301,12.22436117,0.52364966,271,2160.336997,6.218040902
7546,193,4.821016319,3.1227315,3.139444761,15.29852961,7.51E-02,16.08226047,1.37868625,271,2160.419081,6.745111672
7547,193,2.985126894,3.018693801,2.931510877,18.43797437,2.525230925,16.15739128,1.518679114,271,2160.501166,6.277307812
7548,193,5.38052348,1.078766677,2.86571834,21.36948525,2.800823234,18.6826222,0.973911962,271,2160.58325,7.16118358
7549,193,6.649683626,0,3.550579737,24.23520359,2.66908427,21.48344544,0.752713228,271,2160.720057,9.509173987
7550,194,5.59231102,1.724629608,3.086074456,27.78578332,2.52980135,24.15252971,0.45561531,271,2160.802141,6.92656169
7551,194,5.274088064,2.391886609,3.439810034,0,2.273039609,0,0.774548029,271,2160.884225,6.607561125
7552,194,4.706811153,2.740920655,2.86778725,3.439810034,2.282427066,2.273039609,0.590015777,271,2160.96631,6.428599256
7553,194,5.198633252,2.522677791,2.665249741,6.307597285,4.077426698,4.555466675,0.601867547,271,2161.048394,5.986264085
7554,194,4.131468421,2.796257025,3.656115598,8.972847026,2.550797305,8.632893373,1.424361284,271,2161.130478,7.023372374
7555,194,4.129839255,2.002671428,2.879103225,12.62896262,3.826254613,11.18369068,1.450208012,271,2161.212562,8.046852985
7556,194,5.952042039,1.207456665,2.826258709,15.50806585,2.507719574,15.00994529,1.706285742,271,2161.294647,7.334539328
7557,194,6.375172362,2.234444687,2.722046581,18.33432456,3.032323308,17.51766486,1.90818653,271,2161.376731,6.194798966
7558,194,4.896653312,3.68456303,1.763371825,21.05637114,2.271764394,20.54998817,0.913497719,271,2161.458815,6.803106594
7559,194,4.217329995,3.656162324,3.465374138,22.81974296,4.345013881,22.82175257,1.371980358,271,2161.540899,5.777578277
7560,194,6.586619066,2.9484383,3.491786312,26.2851171,2.782505662,27.16676645,0.869483196,271,2161.622984,6.769305027
7561,194,3.869489528,4.610003348,3.739204683,0,4.649141108,0,1.106334988,271,2161.705068,6.113368421
7562,194,4.171512905,0,3.125713611,3.739204683,2.448900857,4.649141108,0.729569996,272,2169.314513,7.833178111
7563,194,5.79101299,0,2.818765518,6.864918294,2.704983694,7.098041966,0.756751163,272,2169.396598,7.531725349
7564,194,5.824606863,0.865958972,3.258557071,9.683683811,2.73353282,9.80302566,1.164348089,272,2169.478682,6.196559635
7565,194,5.86468363,1.765511817,4.010846209,12.94224088,3.018693781,12.53655848,0.389236966,272,2169.560766,5.946511851
7566,194,2.955398767,2.705141429,2.285774967,16.95308709,2.98538403,15.55525226,0.739548112,272,2169.64285,6.14612251
7567,194,4.070946831,0.735486179,2.864380585,19.23886206,2.885906831,18.54063629,0.581288264,272,2169.724935,8.699456282
7568,194,2.653120278,0,3.362215962,22.10324264,2.999979628,21.42654312,0.656189774,272,2169.807019,5.352544384
7569,194,5.550463534,0,3.358897062,25.46545861,4.142915926,24.42652275,1.226185479,272,2169.889103,7.716396799
7570,194,3.938940963,0,2.796113474,28.82435567,2.392209546,28.56943868,0.408935757,272,2169.998549,7.537788388
7571,194,2.978400504,0,2.759811595,0,1.25520112,0,1.233815832,272,2170.080633,8.679736934
7572,194,4.923092175,0,2.759923795,2.759811595,4.447006617,1.25520112,0.516922149,272,2170.162717,7.221890771
7573,194,4.488195363,0,2.640579341,5.51973539,2.500211252,5.702207737,1.684417288,272,2170.244801,7.088494316
7574,194,4.747739123,0,4.295008203,8.160314731,2.778843982,8.202418989,1.064457865,272,2170.326886,6.26467115
7575,194,5.59583041,0,4.200097749,12.45532293,1.855827422,10.98126297,0.8664579,272,2170.436331,6.148908294
7576,194,5.015284925,0.670776392,2.674218439,16.65542068,2.0882467,12.83709039,1.540524478,272,2170.518415,7.539857169
7577,194,5.559901275,0,3.463278496,19.32963912,2.078391923,14.92533709,0.653760951,272,2170.655223,9.082054526
7578,194,4.484900223,0.634847257,3.033335385,22.79291762,2.028778459,17.00372901,0.903266827,272,2170.737307,5.643312
7579,194,4.773378191,0.194693462,3.003314299,25.826253,4.241588587,19.03250747,0.940290072,272,2170.819391,7.65414623
7580,194,5.41736354,0.043017635,2.80164517,28.8295673,3.223197057,23.27409606,0.625921411,272,2170.901475,7.692674233
7581,194,5.224035077,0.535327157,3.790664644,0,3.329920868,0,1.015382194,272,2170.983559,8.072215865
7582,194,6.266993787,0.834308216,2.959999183,3.790664644,2.941682548,3.329920868,0.67705271,272,2171.065644,6.603162062
7583,194,4.895350841,2.176247986,3.017794793,6.750663827,2.848853734,6.271603416,0.972603476,272,2171.147728,7.462733938
7584,195,5.400267617,2.146544808,2.865732715,9.76845862,2.420609078,9.12045715,0.428353659,272,2171.229812,8.306845047
7585,195,6.134475539,2.621758407,3.07611618,12.63419133,2.628713651,11.54106623,0.850064976,272,2171.311896,6.890425018
7586,195,4.432041893,3.831179928,3.181652754,15.71030751,2.357905477,14.16977988,1.077014322,272,2171.393981,4.67624781
7587,195,6.294314517,3.338167802,3.180061776,18.89196027,2.979369968,16.52768536,1.143461603,272,2171.476065,7.764623393
7588,195,4.466287343,4.707428301,2.914073588,22.07202204,2.908053448,19.50705532,0.875485881,272,2171.558149,7.137721259
7589,195,3.825504032,4.248661626,2.925970835,24.98609563,2.021333484,22.41510877,0.774256081,272,2171.640233,6.639951165
7590,195,6.170781843,3.14911164,2.735604455,27.91206647,3.064558971,24.43644226,0.777385777,272,2171.722318,8.178106277
7591,195,4.51369273,4.394839465,3.970551695,0,4.221176139,0,0.570545774,272,2171.804402,8.485365573
7592,195,7.305726755,3.983478177,3.632911719,3.970551695,3.68819741,4.221176139,0.759371014,272,2171.886486,8.216622671
7593,195,4.896869544,6.364150914,2.614105677,7.603463414,4.634738772,7.909373549,0.697649035,272,2171.96857,6.514806393
7594,195,5.360536163,6.335966441,2.68949239,10.21756909,2.679060272,12.54411232,1.370455412,272,2172.050655,9.216432962
7595,195,5.253918384,6.771448586,3.098387842,12.90706148,1.764766744,15.22317259,0.695929393,272,2172.132739,6.563033735
7596,195,4.464732114,7.100312951,2.701469771,16.00544932,2.417747685,16.98793934,1.573435142,272,2172.214823,8.698995068
7597,195,5.854386737,6.639991047,3.468368266,18.70691909,2.541673256,19.40568702,0.931115201,272,2172.296907,5.018001916
7598,195,4.54187274,5.927639093,3.050618672,22.17528736,2.938710587,21.94736028,0.69051423,272,2172.406353,5.960138466
7599,195,4.873908389,5.544457815,3.334790522,25.22590603,2.402523279,24.88607086,0.590068062,272,2172.488437,5.452441586
7600,195,5.121802593,5.493312186,2.59155,28.56069655,2.73376944,27.28859414,1.671282403,272,2172.570521,4.062181578
7601,195,3.932945089,0,2.761159493,23.43319335,2.541239665,0,0.458071784,273,2179.985939,6.006349988
7602,195,4.050079306,0,3.309228121,26.19435284,3.723821816,2.541239665,1.264398164,273,2180.068023,7.244992101
7603,195,5.070027657,0,2.96085989,29.50358096,4.041512267,6.265061481,0.426006671,273,2180.150107,6.775839299
7604,195,5.612960807,0.144973639,3.146149215,32.46444085,3.138765852,10.30657375,0.611311617,273,2180.232192,7.506951694
7605,195,5.185596397,0.832880428,2.281092193,35.61059007,4.042405233,13.4453396,0.654275722,273,2180.314276,6.054456025
7606,195,5.373548091,1.093422807,3.10103294,37.89168226,3.617709822,17.48774483,0.921400251,273,2180.39636,6.479932494
7607,195,4.820285014,1.54191688,2.800520116,40.9927152,2.902787097,21.10545465,0.731583178,273,2180.478444,7.619899052
7608,195,5.788586179,1.437147876,3.221282282,43.79323532,2.118306165,24.00824175,0.765329254,273,2180.560529,8.182647357
7609,195,5.143367509,2.300680036,3.184302644,47.0145176,2.190430616,26.12654792,1.216042699,273,2180.642613,6.002894632
7610,195,5.650069221,2.518993527,2.583140747,50.19882024,2.959985135,28.31697853,0.90875623,273,2180.724697,6.876180578
7611,195,2.06315616,3.24400873,2.337597941,0,1.601524862,0,1.423985401,273,2180.806781,7.48448111
7612,195,7.352036626,0.382110873,2.466208479,2.337597941,2.720047089,1.601524862,0.964384196,273,2180.888865,7.266172418
7613,195,4.14098037,2.809093481,3.558563181,4.80380642,3.741055767,4.32157195,0.475021133,273,2180.97095,7.385552546
7614,195,5.430293773,2.025019833,2.813371846,8.362369601,2.78968711,8.062627717,0.750688093,273,2181.053034,7.869254132
7615,195,5.213754634,2.530259587,2.560095091,11.17574145,4.060986585,10.85231483,1.58949247,273,2181.135118,7.213637027
7616,195,4.020402541,2.818960203,3.49785495,13.73583654,2.440123588,14.91330141,0.851707048,273,2181.217202,6.267596195
7617,195,5.6574426,1.914308727,3.115253345,17.23369149,2.576074819,17.353425,1.217580754,273,2181.299287,8.755216221
7618,195,4.621197056,2.646697309,3.860100719,20.34894483,3.274775518,19.92949982,0.685963176,273,2181.381371,6.627876689
7619,195,4.710211709,2.342840347,3.706251922,24.20904555,1.427220935,23.20427534,1.293814197,273,2181.463455,5.345220576
7620,195,3.909738547,2.127998038,3.083155118,27.91529747,4.179409678,24.63149627,1.552567124,273,2181.545539,7.879102728
7621,195,5.828515969,1.112682567,2.851955126,0,4.511466142,0,1.567652981,273,2181.627624,8.491094544
7622,195,5.51178725,2.016144518,2.71530065,2.851955126,2.403719665,4.511466142,1.116401141,273,2181.709708,7.457376138
7623,195,4.482973798,2.60287775,3.071529598,5.567255776,2.709014506,6.915185807,0.682612487,273,2181.791792,8.542523484
7624,195,4.869254938,0.519112858,2.704302038,8.638785374,3.4197994,9.624200313,1.124691893,273,2181.901238,7.774529064
7625,195,5.802180721,0.463313777,3.020974525,11.34308741,2.375672494,13.04399971,1.562213319,273,2181.983322,6.812131371
7626,195,5.02378097,1.340440481,3.208135017,14.36406194,2.794508748,15.41967221,0.965330369,273,2182.065406,6.585612355
7627,195,5.135724614,1.439167433,2.234912044,17.57219695,1.635159565,18.21418096,0.543333814,273,2182.14749,7.571193895
7628,196,6.03891132,1.649838029,3.255027732,19.807109,2.81032811,19.84934052,1.308514102,273,2182.229575,7.625635444
7629,196,4.454088293,2.763695332,2.860263888,23.06213673,3.080535204,22.65966863,1.559280423,273,2182.311659,7.644688121
7630,196,6.299268554,2.292729606,2.942245176,25.92240062,1.589074853,25.74020383,0.31115664,273,2182.393743,8.092988508
7631,196,5.560285167,3.666944142,2.961330274,0,2.762250737,0,1.532859614,273,2182.475827,8.252090282
7632,196,3.752582616,2.660490619,3.160016963,2.961330274,3.571783081,2.762250737,0.747101117,273,2182.585273,8.132024614
7633,196,5.704196159,1.488019217,2.443112172,6.121347237,4.171038154,6.334033819,0.903077055,273,2182.667357,6.963000186
7634,196,7.711494503,2.267161358,2.885758216,8.564459409,2.623980792,10.50507197,0.51389514,273,2182.749441,7.401241291
7635,196,5.311814884,5.053601843,3.213223813,11.45021762,2.615186761,13.12905277,1.199604833,273,2182.831526,7.672890156
7636,196,5.637012566,5.440362709,3.283911015,14.66344144,3.001077448,15.74423953,1.376727008,273,2182.91361,6.466122132
7637,196,6.293205804,6.152321256,2.467104469,17.94735245,3.669045274,18.74531697,0.952563918,273,2182.995694,5.679196934
7638,196,4.130521029,7.520473042,3.43532175,20.41445692,3.039800645,22.41436225,1.670230472,273,2183.077778,12.23961938
7639,196,6.130767041,6.725940054,2.797902968,23.84977867,4.29304696,25.45416289,1.112340761,273,2183.159863,11.39222732
7640,196,4.588882346,7.931653077,3.419747166,26.64768164,2.99178779,29.74720985,1.126015098,273,2183.241947,10.07274419
7641,196,6.904602689,0,3.826978922,25.0674288,3.012541547,0,0.744425234,274,2190.740698,6.523649589
7642,196,4.857635907,0.337863998,2.816032282,28.89440773,4.097202383,3.012541547,0.763604063,274,2190.850143,7.183262807
7643,196,3.437606431,0.270445888,2.673014454,31.71044001,2.523771569,7.109743929,0.806536554,274,2190.932228,7.941955589
7644,196,6.119505884,0,2.709612551,34.38345446,1.658289473,9.633515499,0.568615508,274,2191.014312,10.54557829
7645,196,4.16089883,1.194451866,2.349815208,37.09306701,2.797727105,11.29180497,1.261695651,274,2191.096396,10.81628299
7646,196,5.449740935,0.430296678,3.445563556,39.44288222,2.7764955,14.08953208,1.691782202,274,2191.17848,11.16227783
7647,196,3.029137544,0.954983595,3.405030046,42.88844578,3.895179386,16.86602758,0.697060811,274,2191.260565,11.74155009
7648,196,5.328624481,0,2.838781823,46.29347582,2.706747229,20.76120696,1.070825779,274,2191.342649,11.95966406
7649,196,4.454945974,0.403570463,2.314449025,49.13225765,2.043846394,23.46795419,0.88233064,274,2191.424733,12.65909725
7650,196,4.796403022,0,3.110343978,51.44670667,4.466629953,25.51180059,1.372493628,274,2191.506817,13.59990603
7651,196,5.362298938,0,2.727502465,5.266322129,2.952113281,0,1.38982683,274,2191.588901,11.23416411
7652,196,5.7462053,0.43724492,2.653333119,7.993824595,2.730055913,2.952113281,1.233553117,274,2191.670986,11.79529889
7653,196,5.749498161,1.258396202,3.073059197,10.64715771,2.547771714,5.682169195,0.564121258,274,2191.75307,11.26880286
7654,196,4.482877707,2.082840345,1.861830848,13.72021691,3.089862412,8.229940908,0.575162005,274,2191.835154,9.790038746
7655,196,5.286042896,1.640664034,2.440013013,15.58204776,3.157332307,11.31980332,0.518606508,274,2191.917238,14.0020268
7656,196,6.371722585,0.359968239,3.30539331,18.02206077,4.084497531,14.47713563,0.983231982,275,2192.026684,5.945805068
7657,196,5.394291465,0.164952133,3.28723126,21.32745408,2.858416432,18.56163316,0.706822459,275,2192.13613,6.207057175
7658,196,4.527850924,0.63418958,2.960153673,24.61468534,4.077783132,21.42004959,0.909510538,275,2192.218214,8.487315555
7659,196,5.168066146,0.236986487,3.241246566,27.57483902,4.077586364,25.49783272,1.341521766,275,2192.300298,5.902965659
7660,196,5.249507453,0.479998615,3.738147817,30.81608558,1.2267274,29.57541909,1.248249017,275,2192.382382,6.476194894
7661,196,3.896561594,0.80445205,4.181501607,0,4.270453102,0,0.645579382,275,2192.464467,7.726574612
7662,196,3.924495995,0,2.79123341,4.181501607,2.823508475,4.270453102,1.301815983,275,2192.573912,8.49799119
7663,196,6.534354937,0,3.117588132,6.972735017,4.414351132,7.093961577,1.349818675,275,2192.655997,7.076414141
7664,196,6.606965002,1.609300919,3.587702136,10.09032315,3.903980861,11.50831271,0.731599187,275,2192.738081,6.691792447
7665,196,3.899324456,3.291211903,2.309087483,13.67802528,4.736260148,15.41229357,1.240554901,275,2192.820165,4.971366373
7666,197,3.017170386,2.265482341,2.501089275,15.98711277,2.657201966,20.14855372,0.944273066,275,2192.902249,7.457171171
7667,197,5.243247867,0.357598709,3.545861303,18.48820204,3.14435967,22.80575568,0.573278222,275,2192.984333,5.608575785
7668,197,5.812998944,0.675792557,2.806418463,22.03406335,2.822418611,25.95011535,0.941616014,275,2193.066418,7.576457769
7669,197,4.155137814,1.563737484,3.175791333,24.84048181,2.157715919,28.77253397,0.820204939,275,2193.148502,7.449832333
7670,197,4.143521073,0.793821279,3.642249917,28.01627314,1.825979914,30.93024988,1.114944533,275,2193.230586,6.870276038
7671,197,5.7514521,1.23E-02,3.195369969,0,2.577390391,0,1.138638347,275,2193.31267,6.057531318
7672,197,6.245145042,0.838686416,3.157795295,3.195369969,3.499980778,2.577390391,0.663251551,275,2193.394755,7.182876722
7673,197,2.672171908,2.15877744,2.819697994,6.353165264,4.308196698,6.077371169,1.209840867,275,2193.476839,8.014619925
7674,197,4.693411439,0,2.699745999,9.172863258,3.420269775,10.38556787,1.073852915,275,2193.558923,7.16966344
7675,197,6.376357431,0,2.810679576,11.87260926,3.030790045,13.80583764,0.929669712,275,2193.641007,5.517363506
7676,197,4.785565582,0,2.931690268,14.68328883,3.480432256,16.83662769,0.962868669,275,2193.750453,8.497833861
7677,197,5.230568079,0,2.859849244,17.6149791,2.663308286,20.31705994,0.834901323,276,2201.415871,6.856456798
7678,197,2.952643316,0,2.514957391,20.47482834,2.659404781,22.98036823,0.814110075,276,2201.525316,7.235771599
7679,197,4.527328763,0,2.334944353,22.98978573,1.605266242,25.63977301,0.716418637,276,2201.6074,6.672770637
7680,197,5.929149365,0,2.959902124,25.32473009,2.437899195,27.24503925,1.225373846,276,2201.716846,5.718986181
7681,197,4.28986092,0,2.773003418,0,2.936788347,0,0.535418645,276,2201.826292,9.782966032
7682,197,4.620053033,0,3.526794806,2.773003418,2.070048244,2.936788347,1.292308466,276,2201.908376,8.045294237
7683,197,5.801508282,0,2.679236818,6.299798224,3.752502163,5.006836591,0.715085387,276,2201.99046,6.711571156
7684,197,3.845597766,0.876454264,3.531013347,8.979035042,2.785625794,8.759338753,0.39566977,276,2202.072544,7.664557399
7685,197,5.294735198,0,3.99483583,12.51004839,2.665422272,11.54496455,1.300216756,276,2202.154629,6.421885129
7686,197,4.73113666,0.36968118,2.955058365,16.50488422,3.855589338,14.21038682,1.405792,276,2202.236713,7.77784167
7687,197,4.980248831,0.175763822,2.705781709,19.45994258,2.824432016,18.06597616,0.909829886,276,2202.318797,7.502006906
7688,197,2.935938298,0.230958635,2.48182313,22.16572429,2.610469324,20.89040817,0.987389464,276,2202.400881,6.59604496
7689,197,5.450134858,0,3.756032566,24.64754742,3.149978442,23.5008775,0.773123512,276,2202.482966,6.530662267
7690,197,6.527791241,0.52508084,2.817197335,28.40357999,4.038372161,26.65085594,0.304966746,276,2202.56505,8.439376401
7691,197,4.489169755,2.127818063,2.814479191,0,4.06930963,0,0.879367278,276,2202.647134,8.873487389
7692,197,5.085358884,1.6919338,2.196005666,2.814479191,3.453102289,4.06930963,0.985464021,276,2202.729218,7.689277363
7693,197,4.224188692,1.852238665,3.173556124,5.010484858,2.26855149,7.522411919,0.584897114,276,2202.811303,8.55314278
7694,197,5.400133845,1.15137334,2.684856722,8.184040981,2.856710746,9.790963409,0.921777519,276,2202.893387,5.544265533
7695,197,3.142148008,1.626453167,3.060481629,10.8688977,2.302541397,12.64767416,1.014533844,276,2202.975471,7.806894667
7696,197,6.946483174,0,4.255446533,13.92937933,4.079166929,14.95021555,1.443195379,276,2203.057555,7.386206402
7697,197,6.480385984,0.379744483,3.246641838,18.18482587,3.576910658,19.02938248,0.90857246,276,2203.167001,7.972903109
7698,197,5.376866332,1.935076449,3.910477242,21.4314677,2.581977642,22.60629314,0.353944315,276,2203.249085,7.914627622
7699,197,5.478804943,2.386888763,3.375780875,25.34194494,3.065788921,25.18827078,0.614353293,276,2203.331169,6.568281414
7700,197,4.557733856,2.940639688,3.252871536,28.71772582,2.611154107,28.2540597,0.637714779,276,2203.413254,7.261812369
7701,197,3.819890545,2.573319526,3.75796183,0,3.839233973,0,1.02316535,276,2203.495338,6.82291464
7702,197,5.330528247,1.468156053,3.510299438,3.75796183,3.099421123,3.839233973,0.695519989,276,2203.577422,6.196775996
7703,198,4.892213777,0.23194561,2.905245514,7.268261268,3.713129609,6.938655096,1.158505707,276,2203.686868,6.8569024
7704,198,3.587224105,0.199105369,3.303340153,10.17350678,1.704136383,10.65178471,1.012677007,276,2203.768952,6.637237794
7705,198,5.585701121,0,2.533286784,13.47684693,3.36736688,12.35592109,0.7870105,276,2203.851036,6.235930368
7706,198,5.021460835,0.660647103,3.838481589,16.01013372,1.530724389,15.72328797,1.018121739,276,2203.93312,6.600753043
7707,198,5.868113659,0.75705392,2.674928349,19.84861531,4.063116716,17.25401236,0.856768842,276,2204.015205,6.841537817
7708,198,4.934690644,1.700113561,2.665918584,22.52354366,2.370229115,21.31712907,1.778625718,276,2204.097289,6.410339119
7709,198,3.366592436,1.709750188,2.97361564,25.18946224,3.308513589,23.68735819,1.411511832,276,2204.179373,7.544107152
7710,198,6.2267499,0,2.230722244,28.16307788,3.055202677,26.99587178,0.780516984,276,2204.288819,7.804715992
7711,198,5.026656565,1.301695882,3.042035857,0,2.325531121,0,0.489786404,276,2204.370903,5.371555334
7712,198,4.248035066,1.403298429,2.533132987,3.042035857,4.070202146,2.325531121,0.954658546,276,2204.452987,5.082254273
7713,198,5.077688401,0.726279478,2.98988239,5.575168843,2.428361474,6.395733267,0.643492645,276,2204.535071,4.648105361
